time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346025999172000,32.66117211914062,1430.5240478720516,0.718601814926593,-1,35.756893786635146,1427.2115988936275,-1,14.24358031382895,10.07676799071028,51.37245629918889,0
1711346026999155500,33.66115551757812,1441.7781592560932,0.718601814926593,-1,35.75688971670056,1438.4657102776691,-1,14.243640308869052,10.076683186776274,51.37247172540825,0.0015722462425030097
1711346027999138600,34.661138671875,1441.7890642443672,1.2709510299294824,-1,35.756890700333045,1438.476615265943,-1,14.248393907661859,10.069960493825352,51.3724729952979,0.15846336295809524
1711346028999121700,35.66112158203125,1441.8235346451402,1.5516312993308603,134.02423165522697,35.756898610339306,1438.511085666716,34.47551717180119,14.2493257686106,10.068641836668382,51.37247924089906,0.6173370371988816
1711346029999104000,36.66110400390625,1441.8789651198313,1.6976848586157893,93.36290529793173,35.756907040506626,1438.5665161414072,31.69757462291413,14.253242852293093,10.063096019051727,51.37248776500858,0.9706773453354864
1711346030999086800,37.6610869140625,1441.9883453082293,1.6995329127206202,57.04772472371614,35.75692141666081,1438.6758963298053,31.20629532599886,14.255704101749043,10.059609031094322,51.37250255095437,1.589997677397582
1711346031999070000,38.66107006835937,1441.9619542732835,1.7025124728846537,43.202365141282975,35.75694213959439,1438.6495052948594,28.07188359796201,14.257241745605588,10.057429646905824,51.372515161012906,2.1052871800276773
1711346032999053600,39.66105346679687,1442.1291764890775,1.7018578604298265,35.749099151009545,35.7569658912395,1438.8167275106534,30.15538527735832,14.257707216890317,10.05676977028572,51.37253034075492,2.5419904365756834
1711346033999036700,40.66103662109375,1442.1796257942915,1.7664717435820705,31.990399967160325,35.75699139007624,1438.8671768158674,33.91679073119099,14.26027575034487,10.053127315379273,51.37255173517856,2.9299308975603173
1711346034999019300,41.661019287109376,1442.3752818433568,1.7028873559207611,26.36710843647363,35.75702428714818,1439.0628328649327,30.362098598413898,14.258357180723317,10.055848238811818,51.372574247224726,3.4499883680771757
1711346035999002400,42.66100244140625,1442.3683266127482,1.7215818412697863,27.023264069420254,35.75704931970357,1439.0558776343241,32.985183016511954,14.257376174410272,10.057239080207712,51.372594811274475,3.3865114304942994
1711346036998985700,43.66098583984375,1442.663387500681,1.727477589022342,24.04502869350219,35.757078078450334,1439.350938522257,35.11535823936929,14.255990869438925,10.059202633686875,51.3726278172644,3.8137064759720998
1711346037998969600,44.660969482421876,1442.7800205452368,1.7060533590212816,21.780722640424276,35.75711291595715,1439.4675715668127,37.61859203115574,14.255031636573563,10.06056192940463,51.372660491307855,4.169077043113019
1711346038998951400,45.66095141601563,1443.02735886164,1.7120369714136,20.351213968780222,35.757144258707996,1439.714909883216,39.53763725525673,14.254282076638088,10.061623913401506,51.37269629017384,4.465327412172736
1711346039998935300,46.66093530273437,1443.25009775348,1.6997504812280755,18.91377459986976,35.757178825193854,1439.937648775056,39.22923631146671,14.253249702004519,10.063086317199462,51.372731619162764,4.771958378435523
1711346040998918100,47.66091821289063,1443.4679918605834,1.701067837897924,17.945811772675285,35.75721824812034,1440.1555428821594,38.27331738938553,14.25273632162539,10.063813424409222,51.37277011350429,5.039223892452445
1711346041998901000,48.66090087890625,1443.7471031183377,1.7050932226271895,17.327830850197856,35.7572556009913,1440.4346541399136,38.15765228367134,14.25177493820687,10.065174832351277,51.37280746006337,5.230211294924633
1711346042998883800,49.6608837890625,1443.8942442219704,1.7059595845341864,17.020093044094434,35.75729376452044,1440.5817952435464,38.77765093709176,14.251338211655602,10.065793186436121,51.37284277030368,5.325664135783656
1711346043998868200,50.6608681640625,1444.1411517821252,1.703478593066164,18.221998233939555,35.757327918631084,1440.8287028037012,38.76502565953838,14.251016356639159,10.066248859326995,51.37287664463037,4.966289410786728
1711346044998849800,51.66084985351562,1444.2453268710524,1.7063862957929061,18.985925619304787,35.75736047573419,1440.9328778926283,37.81090737312024,14.250370130241503,10.067163674353353,51.372907209870064,4.777226493544032
